EmoVal	Freq	WORD	WORD_LOWER	WORD_CLASS	EMO_MEAN	EMO_STD	AROUSAL_MEAN	AROUSAL_STD	IMAGE_MEAN	IMAGE_STD	LETTERS	PHONEMES	SYLLABLES	Ftot/1MIL	N	FN	HFN	FHFN	BIGmean(TOKEN)	ACCENT
POS	NF	AUFBRUCH	aufbruch	N	0,9	1,0	3,2	1,3	3,1	1,3	8	6	2	3,0	1	14,7	1	14,7	174012,1	1
POS	HF	AUFENTHALT	aufenthalt	N	0,8	1,1	2,6	1,4	2,7	1,4	10	9	3	36,3	0	0,0	0	0,0	209730,8	1
NEG	HF	AUFFORDERN	auffordern	V	-0,1	0,9	3,0	1,0	2,8	1,7	10	9	3	45,5	0	0,0	0	0,0	337390,9	1
POS	HF	AUFGABE	aufgabe	N	0,4	1,3	2,8	0,9	3,6	1,7	7	6	3	364,3	1	78,7	0	0,0	138116,7	1
NEG	HF	AUFGEBEN	aufgeben	V	-1,5	1,3	2,2	1,0	2,5	1,4	8	7	3	55,5	5	91,2	0	0,0	297690,7	1
NEG	HF	AUFHALTEN	aufhalten	V	-0,4	1,1	2,2	1,0	2,7	1,5	9	8	3	33,8	0	97,0	0	0,0	245728,9	1
NEG	HF	AUFHÖREN	aufhören	V	-0,6	1,2	2,1	1,2	3,3	1,9	8	7	3	32,3	0	0,0	0	0,0	315819,4	1
POS	NF	AUFLEBEN	aufleben	V	1,8	0,6	2,9	1,1	3,3	1,7	8	7	3	1,8	6	660,0	5	333,0	278644,0	1
POS	HF	AUFNAHME	aufnahme	N	0,7	1,1	2,7	0,9	2,9	1,7	8	6	3	60,0	1	51,7	0	0,0	84716,4	1
POS	HF	AUFNEHMEN	aufnehmen	V	1,0	0,8	2,4	1,2	3,2	1,8	9	7	3	139,3	0	104,0	1	56,0	222507,1	1
NEG	NF	AUFPREIS	aufpreis	N	-1,4	1,1	2,7	0,9	2,2	1,4	8	6	2	1,7	0	0,0	0	0,0	196422,7	1
NEG	HF	AUFSATZ	aufsatz	N	0,1	0,7	2,4	1,2	3,9	1,9	7	5	2	18,5	1	0,3	0	0,0	81127,5	1
NEG	NF	AUFSEHER	aufseher	N	-0,9	0,3	2,6	1,0	5,3	1,0	8	6	3	1,2	1	12,7	1	12,7	349365,7	1
NEG	HF	AUFSTAND	aufstand	N	-1,2	1,2	3,9	0,6	4,7	0,9	8	7	2	14,5	1	6,5	0	0,0	165919,9	1
POS	HF	AUFSTIEG	aufstieg	N	1,8	0,4	3,3	1,0	4,2	1,2	8	6	2	23,7	1	1,2	0	0,0	144963,6	1
POS	HF	AUFTRAG	auftrag	N	0,7	0,7	2,8	0,9	3,1	1,2	7	6	2	100,3	1	1,0	0	0,0	98987,7	1
NEG	HF	AUFTRETEN	auftreten	V	0,0	0,9	2,7	1,3	2,9	1,5	9	8	3	88,2	0	52,0	0	0,0	254091,5	1
POS	NF	AUFWIND	aufwind	N	1,3	1,2	2,6	1,2	3,7	1,5	7	6	2	1,2	1	25,2	1	25,2	219410,0	1
POS	NF	AUFZUCHT	aufzucht	N	0,3	1,2	2,6	0,9	3,0	1,2	8	6	2	1,7	0	0,0	0	0,0	192758,1	1
POS	HF	AUGE	auge	N	1,1	1,2	2,1	0,8	6,7	0,8	4	3	2	301,7	3	6,0	0	0,0	185546,3	1
POS	HF	AUGUST	august	N	1,5	1,0	2,2	1,0	3,2	1,6	6	5	2	195,7	0	0,0	0	0,0	115801,8	2
NEG	NF	AUSBADEN	ausbaden	V	-1,3	0,5	2,4	1,2	2,8	1,5	8	7	3	1,0	3	179,0	2	173,0	334032,7	1
POS	HF	AUSBAU	ausbau	N	0,6	0,8	1,6	0,8	2,8	1,8	6	4	2	48,0	1	111,8	1	111,8	115060,2	1
POS	HF	AUSBILDUNG	ausbildung	N	1,1	1,4	3,4	1,2	3,0	1,4	10	8	3	71,3	0	0,0	0	0,0	116450,8	1
POS	NF	AUSBLICK	ausblick	N	1,0	0,7	2,2	0,9	5,0	0,9	8	6	2	5,3	0	0,0	0	0,0	120036,4	1
NEG	HF	AUSBRUCH	ausbruch	N	-0,7	0,8	3,5	1,2	4,2	1,8	8	6	2	14,7	1	3,0	0	0,0	175122,7	1
POS	NF	AUSDAUER	ausdauer	N	1,6	0,7	2,2	1,0	3,2	1,6	8	6	3	4,8	0	0,0	0	0,0	307443,0	1
NEG	NF	AUSFALL	ausfall	N	-1,2	0,6	3,1	1,0	3,1	1,3	7	5	2	8,2	0	0,0	0	0,0	107396,0	1
POS	NF	AUSFLUG	ausflug	N	1,5	0,5	2,7	1,2	4,7	1,1	7	6	2	9,8	1	0,7	0	0,0	63297,8	1
NEG	HF	AUSGABE	ausgabe	N	-0,3	1,0	2,3	1,0	3,1	1,6	7	6	3	78,7	1	364,3	1	364,3	139510,3	1
NEG	HF	AUSGEBEN	ausgeben	V	-0,3	1,1	2,5	0,7	4,0	2,0	8	7	3	31,3	4	130,5	2	126,2	298885,3	1
POS	HF	AUSKUNFT	auskunft	N	0,5	0,8	2,1	0,9	2,8	1,1	8	7	2	65,7	0	0,0	0	0,0	112881,9	1
POS	HF	AUSLÖSEN	auslösen	V	0,3	0,9	2,2	1,0	2,2	1,4	8	7	3	41,0	4	30,0	0	0,0	335508,6	1
NEG	HF	AUSMAß	ausmaß	N	-0,4	0,9	2,6	1,1	1,7	1,2	6	5	2	32,7	1	0,0	0	0,0	86652,2	1
POS	HF	AUSNAHME	ausnahme	N	0,2	1,3	2,9	0,8	1,3	0,7	8	6	3	51,7	1	60,0	1	60,0	85032,6	1
POS	NF	AUSREDEN	ausreden	V	0,3	1,3	2,3	0,9	3,1	1,3	8	7	3	6,2	1	1,0	0	0,0	368235,4	1
NEG	HF	AUSSAGE	aussage	N	0,0	0,5	2,2	0,9	2,3	1,2	7	6	3	53,3	1	5,0	0	0,0	136706,2	1
NEG	HF	AUSSETZEN	aussetzen	V	-0,7	1,2	2,1	1,1	2,6	1,6	9	7	3	37,7	0	106,0	1	57,0	243787,8	1
POS	HF	AUSSICHT	aussicht	N	1,5	0,9	2,2	0,9	4,8	2,1	8	6	2	58,0	1	8,2	0	0,0	247341,9	1
NEG	NF	AUSSTIEG	ausstieg	N	-0,5	0,5	2,9	1,0	2,3	0,7	8	6	2	1,2	1	23,7	1	23,7	155988,0	1
POS	HF	AUSWAHL	auswahl	N	0,7	1,1	2,2	1,1	2,8	1,6	7	5	2	33,7	0	0,0	0	0,0	79933,3	1
NEG	HF	AUSWIRKUNG	auswirkung	N	-0,4	1,0	2,6	1,0	2,0	1,2	10	8	3	37,3	0	0,0	0	0,0	123806,7	1
NEG	NF	AUSWURF	auswurf	N	-0,9	1,1	2,4	1,1	3,2	1,4	7	6	2	0,8	1	0,0	0	0,0	70249,7	1
POS	NF	AUTARK	autark	A	0,6	1,1	3,0	1,4	2,0	1,2	6	5	2	1,0	0	0,0	0	0,0	96922,4	2
POS	NF	AUTONOM	autonom	A	0,8	1,4	2,9	1,2	2,7	1,4	7	6	3	4,8	0	0,0	0	0,0	85160,7	3
NEG	HF	AUTORITÄT	autorität	N	-1,0	1,6	3,6	0,7	4,0	1,8	9	8	4	32,0	0	54,0	1	54,0	118912,2	4
NEG	NF	AVERSION	aversion	N	-1,7	0,7	3,8	0,8	3,2	1,5	8	8	4	0,5	0	0,0	0	0,0	285024,4	4
POS	HF	BABY	baby	N	1,9	1,2	2,8	1,1	6,8	0,4	4	4	2	13,2	0	0,0	0	0,0	49942,7	1
POS	HF	BACH	bach	N	1,0	0,8	1,8	0,5	6,2	0,8	4	3	1	11,7	6	3702,2	5	3701,3	286341,0	1
POS	HF	BAD	bad	N	1,2	1,0	2,3	1,3	5,9	1,2	3	3	1	154,3	6	215,5	0	0,0	23772,5	1
POS	NF	BAGGER	bagger	N	0,4	0,9	2,5	1,1	5,4	1,5	6	5	2	3,8	0	0,0	0	0,0	380023,8	1
NEG	NF	BAHRE	bahre	N	-1,6	1,1	2,8	1,3	6,0	1,1	5	4	2	2,7	1	1,3	0	0,0	106983,3	1
NEG	NF	BAKTERIE	bakterie	N	-1,7	0,5	3,5	1,3	4,0	2,1	8	8	4	1,5	1	10,2	1	10,2	316250,1	2
POS	NF	BALANCE	balance	N	0,9	1,1	3,0	0,9	4,0	1,3	7	6	3	1,5	0	0,0	0	0,0	85783,5	2
POS	NF	BALKEN	balken	N	0,3	1,0	2,1	0,9	5,0	1,6	6	6	2	5,2	9	21,8	1	15,0	259717,4	1
POS	HF	BALKON	balkon	N	1,4	0,8	2,1	0,9	5,3	1,4	6	6	2	15,0	3	12,2	0	0,0	76822,4	2
POS	HF	BALL	ball	N	1,5	1,3	3,2	1,3	6,7	0,8	4	3	1	60,8	5	592,0	2	535,3	104257,0	1
NEG	NF	BALLAST	ballast	N	-1,1	0,3	2,9	0,9	4,0	1,7	7	6	2	3,5	0	0,0	0	0,0	111787,2	1
POS	NF	BALLON	ballon	N	1,4	0,8	2,3	1,1	5,7	1,2	6	5	2	4,0	3	16,8	1	15,0	94999,2	2
POS	NF	BALSAM	balsam	N	1,3	0,7	1,3	0,7	3,1	1,6	6	6	2	0,5	0	0,0	0	0,0	66765,8	1
NEG	NF	BALTIKUM	baltikum	N	0,0	1,3	2,1	1,2	3,8	1,6	8	8	3	0,8	0	0,0	0	0,0	63146,6	1
POS	NF	BANANE	banane	N	1,3	1,3	2,0	0,8	6,2	1,5	6	6	3	5,7	0	0,0	0	0,0	152127,8	2
NEG	NF	BANDIT	bandit	N	-1,0	1,2	2,6	1,3	4,5	1,3	6	6	2	7,5	0	0,0	0	0,0	175648,8	2
NEG	HF	BANK	bank	N	-0,2	1,2	2,3	1,0	6,3	1,2	4	4	1	228,3	9	195,2	0	0,0	99166,3	1
NEG	NF	BANKROTT	bankrott	A	-2,3	0,7	2,8	1,4	2,7	1,8	8	7	2	1,5	0	0,0	0	0,0	61131,4	2
NEG	NF	BANNER	banner	N	0,0	0,5	2,8	1,0	5,3	1,3	6	5	2	6,0	2	13,0	1	12,7	408171,2	1
POS	HF	BAR	bar	N	0,8	1,4	3,2	1,3	6,2	1,0	3	3	1	40,3	10	664,7	3	644,0	63944,0	1
NEG	NF	BARBAR	barbar	N	-1,1	1,3	3,8	1,0	4,0	1,8	6	6	2	2,3	0	0,0	0	0,0	58112,8	2
POS	NF	BARGELD	bargeld	N	1,8	0,9	2,9	1,0	5,8	1,5	7	7	2	5,0	0	0,0	0	0,0	104964,3	1
NEG	NF	BARRIERE	barriere	N	-1,3	0,5	3,3	0,8	5,2	0,7	8	7	3	4,7	1	17,0	1	17,0	322422,1	3
NEG	NF	BARSCH	barsch	N	-1,3	0,7	2,9	1,2	3,3	1,5	6	4	1	1,8	6	72,0	4	33,0	240478,6	1
POS	HF	BASIS	basis	N	0,4	0,6	1,7	0,6	2,4	1,5	5	5	2	54,7	0	0,0	0	0,0	97669,8	1
NEG	NF	BASTARD	bastard	N	-1,5	0,8	3,8	0,9	3,0	1,5	7	7	2	1,0	0	0,0	0	0,0	94066,0	1
NEG	NF	BATTERIE	batterie	N	-0,1	0,7	1,9	1,1	5,4	1,7	8	6	3	10,2	1	1,5	0	0,0	326160,1	3
POS	HF	BAUEN	bauen	V	0,9	0,8	2,3	0,9	5,3	1,4	5	4	2	138,3	6	181,0	1	153,2	327972,5	1
NEG	HF	BAUER	bauer	N	0,2	1,0	1,8	0,7	5,2	1,5	5	4	2	153,2	8	362,2	0	0,0	441308,3	1
POS	HF	BAUM	baum	N	1,5	1,3	1,5	0,6	6,7	0,5	4	3	1	63,5	4	493,5	2	489,5	100553,0	1
NEG	NF	BAZILLE	bazille	N	-1,7	0,7	3,5	1,0	3,0	1,7	7	6	3	1,5	0	0,0	0	0,0	68501,0	2
POS	HF	BEACHTEN	beachten	V	0,7	0,8	2,9	1,3	2,6	0,9	8	7	3	37,8	1	11,0	0	0,0	374482,0	2
NEG	HF	BEAMTE	beamte	N	-1,4	1,1	2,3	1,0	5,0	1,6	6	6	3	74,5	0	0,0	0	0,0	139352,2	2
NEG	HF	BEANTRAGEN	beantragen	V	-0,9	1,2	2,7	1,2	2,6	1,5	10	10	4	33,8	0	0,0	0	0,0	256570,9	2
NEG	NF	BEBEN	beben	V	-1,2	0,6	4,0	1,1	4,8	1,2	5	5	2	5,3	8	17823,0	8	10290,0	456158,0	1
POS	NF	BECHER	becher	N	0,6	0,9	1,7	1,0	5,2	1,7	6	5	2	4,8	1	0,7	0	0,0	574959,4	1
NEG	HF	BEDARF	bedarf	N	-0,3	0,9	2,4	0,9	1,9	1,2	6	6	2	39,8	0	0,0	0	0,0	128373,8	2
NEG	HF	BEDAUERN	bedauern	V	-1,0	1,2	2,5	1,1	2,8	1,7	8	7	3	42,8	1	0,3	0	0,0	329163,4	2
NEG	HF	BEDENKEN	bedenken	N	0,2	1,1	2,7	0,9	2,0	1,2	8	8	3	72,7	4	85,2	0	0,0	503071,0	2
POS	HF	BEDEUTEN	bedeuten	V	1,0	1,0	2,6	1,2	1,8	1,2	8	7	3	217,5	0	0,0	0	0,0	395848,0	2
POS	HF	BEDEUTUNG	bedeutung	N	0,9	1,1	2,9	1,0	1,8	1,1	9	7	3	180,7	0	0,0	0	0,0	261038,1	2
NEG	HF	BEDIENEN	bedienen	V	-0,5	1,5	2,2	1,0	4,1	1,8	8	7	3	34,3	1	0,2	0	0,0	434321,1	2
NEG	HF	BEDINGUNG	bedingung	N	-0,9	1,0	2,6	1,0	1,6	1,1	9	7	3	130,5	0	0,0	0	0,0	232848,8	2
NEG	HF	BEDROHEN	bedrohen	V	-2,0	1,0	4,0	0,8	4,5	1,6	8	7	3	46,3	0	0,0	0	0,0	251721,7	2
NEG	HF	BEDÜRFEN	bedürfen	V	-0,3	1,1	2,3	0,9	1,8	1,3	8	8	3	60,7	0	0,0	0	0,0	309885,4	2
POS	HF	BED?úRFNIS	bedürfnis	N	0,4	1,2	3,5	1,1	2,2	1,4	9		3	41,5	0	0,0	0	0,0	118662,7	
NEG	HF	BEENDEN	beenden	V	-0,6	1,4	2,7	1,3	3,6	1,8	7	7	3	65,8	4	11,0	0	0,0	616660,2	2
NEG	NF	BEFALLEN	befallen	V	-1,4	1,0	3,3	1,1	2,9	1,1	8	7	3	6,7	3	407,0	2	358,0	273823,9	2
NEG	NF	BEFANGEN	befangen	A	-1,2	0,4	2,6	1,3	2,6	1,3	8	7	3	5,7	2	12,0	1	10,0	314939,9	2
NEG	HF	BEFEHL	befehl	N	-2,0	0,7	3,8	0,9	2,7	1,2	6	5	2	33,3	0	0,0	0	0,0	122295,2	2
POS	HF	BEFINDEN	befinden	N	0,3	0,9	2,3	0,8	2,2	1,3	8	8	3	156,5	0	0,0	0	0,0	467183,9	2
POS	HF	BEFREIEN	befreien	V	1,9	0,8	3,2	1,1	4,1	1,7	8	7	3	51,2	1	2,3	0	0,0	374238,6	2
POS	NF	BEFREIER	befreier	N	1,3	1,3	2,8	1,2	3,7	1,1	8	7	3	2,3	1	51,2	1	51,2	439001,9	2
POS	HF	BEFREIUNG	befreiung	N	2,2	1,0	3,4	1,2	4,1	1,8	9	7	3	41,7	0	0,0	0	0,0	234401,3	2
POS	NF	BEFUGNIS	befugnis	N	0,7	1,2	2,8	1,2	2,9	1,8	8	8	3	9,2	0	0,0	0	0,0	97770,3	2
NEG	NF	BEFUND	befund	N	-0,2	0,9	2,9	1,0	2,2	1,0	6	6	2	8,5	0	0,0	0	0,0	220804,2	2
NEG	HF	BEFÜRCHTEN	befürchten	V	-1,4	0,9	3,1	1,3	2,8	1,3	10	9	3	40,5	0	0,0	0	0,0	371095,3	2
POS	HF	BEGABUNG	begabung	N	2,2	0,8	2,6	0,9	3,0	1,1	8	7	3	18,2	0	0,0	0	0,0	168734,4	2
POS	HF	BEGEGNEN	begegnen	V	1,4	0,9	3,1	1,3	4,0	1,8	8	8	3	61,2	1	0,7	0	0,0	292417,9	2
POS	HF	BEGEGNUNG	begegnung	N	1,6	0,9	2,8	1,0	4,8	1,6	9	8	3	73,7	0	0,0	0	0,0	181592,0	2
POS	HF	BEGEISTERN	begeistern	V	2,1	0,8	3,5	1,1	4,2	1,9	10	9	3	36,8	0	0,0	0	0,0	395422,8	2
NEG	NF	BEGIERDE	begierde	N	0,2	1,4	3,7	1,1	3,7	1,6	8	7	3	1,0	0	0,0	0	0,0	466493,4	2
POS	HF	BEGINN	beginn	N	1,3	0,9	2,8	1,7	2,2	1,0	6	5	2	118,5	0	0,0	0	0,0	226352,6	2
POS	HF	BEGLEITEN	begleiten	V	1,2	0,7	2,8	1,0	3,7	1,7	9	8	3	39,5	0	49,0	0	0,0	347761,6	2
POS	NF	BEGNADET	begnadet	A	1,7	1,4	2,4	0,9	2,2	0,8	8	8	3	0,5	1	2,0	1	2,0	222584,6	2
NEG	HF	BEGRABEN	begraben	V	-2,1	0,9	3,6	1,2	5,9	0,6	8	8	3	14,2	0	0,0	0	0,0	301322,6	2
POS	HF	BEGREIFEN	begreifen	V	1,1	1,0	2,9	0,9	1,9	1,1	9	8	3	75,7	0	0,0	0	0,0	307334,5	2
POS	HF	BEGRÜNDEN	begründen	V	0,4	0,8	2,5	1,2	2,2	1,4	9	9	3	90,3	0	53,0	0	0,0	461840,7	2
POS	HF	BEGRÜßEN	begrüßen	V	1,5	0,8	2,4	1,4	4,7	2,1	8	8	3	103,0	1	0,5	0	0,0	307192,4	2
POS	HF	BEHANDELN	behandeln	V	0,4	1,1	2,4	1,0	2,9	1,6	9	9	3	94,7	0	0,0	0	0,0	282662,9	2
NEG	HF	BEHANDLUNG	behandlung	N	-0,4	1,3	2,8	0,9	3,3	1,8	10	9	3	39,7	0	0,0	0	0,0	198376,1	2
NEG	HF	BEHAUPTEN	behaupten	V	-0,3	1,0	2,4	1,2	2,2	1,5	9	8	3	127,7	0	0,0	0	0,0	269284,0	2
NEG	HF	BEHÖRDE	behörde	N	-1,5	1,1	3,1	1,1	4,3	1,8	7	7	3	69,3	0	0,0	0	0,0	374042,0	2
POS	HF	BEHUTSAM	behutsam	A	1,2	0,6	1,7	1,1	3,6	1,3	8	8	3	12,8	0	0,0	0	0,0	98495,6	2
NEG	NF	BEICHTE	beichte	N	-0,2	0,9	2,8	0,8	4,4	1,9	7	5	2	3,2	1	1,2	0	0,0	407780,7	1
POS	HF	BEIFALL	beifall	N	1,7	0,7	2,9	1,0	5,3	1,7	7	5	2	65,3	0	0,0	0	0,0	222178,5	1
POS	NF	BEIHILFE	beihilfe	N	0,5	1,2	3,2	1,0	2,2	1,4	8	7	3	8,0	0	0,0	0	0,0	171092,0	1
NEG	NF	BEIL	beil	N	-1,6	1,2	3,6	1,0	5,6	1,4	4	3	1	2,7	9	1345,5	6	1344,2	348735,0	1
NEG	NF	BEILEID	beileid	N	-2,0	0,8	3,2	1,0	3,4	1,3	7	5	2	4,2	0	0,0	0	0,0	311353,5	1
POS	HF	BEISPIEL	beispiel	N	0,3	0,5	1,9	0,9	2,7	1,9	8	6	2	358,2	0	0,0	0	0,0	234186,0	1
POS	HF	BEITRAGEN	beitragen	V	1,1	0,9	2,3	0,7	2,2	1,2	9	8	3	69,5	0	0,0	0	0,0	349320,9	1
POS	NF	BEJUBELN	bejubeln	V	2,2	0,6	3,0	1,0	4,8	1,6	8	8	3	1,3	0	0,0	0	0,0	130443,7	2
POS	HF	BEKENNEN	bekennen	V	0,4	1,2	2,8	1,3	2,4	1,6	8	7	3	151,8	1	19,0	0	0,0	401093,0	2
POS	HF	BEKOMMEN	bekommen	V	1,0	0,9	2,1	1,2	3,1	1,8	8	7	3	253,8	1	3,0	0	0,0	239018,9	2
NEG	HF	BELASTUNG	belastung	N	-1,6	0,8	3,6	1,2	3,2	1,6	9	8	3	30,0	0	48,0	0	0,0	185969,1	2
NEG	NF	BELEG	beleg	N	-0,3	1,1	1,9	0,8	3,2	1,7	5	5	2	2,5	1	1,0	0	0,0	187524,5	2
NEG	HF	BELEGEN	belegen	V	-0,1	0,8	2,3	1,1	2,0	1,0	7	7	3	37,7	6	170,5	2	156,8	349331,3	2
POS	HF	BELIEBT	beliebt	A	2,4	0,7	2,9	1,2	3,0	1,2	7	6	2	14,7	0	0,0	0	0,0	171744,3	2
POS	NF	BELOHNEN	belohnen	V	1,9	0,7	2,5	1,1	3,7	1,3	8	7	3	4,3	2	64,0	1	63,0	256848,4	2
NEG	NF	BENEIDEN	beneiden	V	-1,2	0,4	3,3	1,1	2,8	1,2	8	7	3	4,8	1	2,0	0	0,0	600976,9	2
NEG	NF	BENGEL	bengel	N	-0,2	1,2	3,3	1,0	3,5	1,7	6	5	2	4,2	0	0,0	0	0,0	409158,2	1
NEG	HF	BENÖTIGEN	benötigen	V	-0,3	1,1	2,3	0,9	1,7	1,1	9	9	4	48,7	0	0,0	0	0,0	494803,8	2
NEG	HF	BENZIN	benzin	N	-0,8	1,2	2,9	1,2	3,7	1,5	6	6	2	18,2	0	0,0	0	0,0	407564,8	2
POS	HF	BEQUEM	bequem	A	1,7	1,0	1,9	0,8	4,7	0,7	6	6	2	24,0	0	0,0	0	0,0	86404,6	2
POS	HF	BERATEN	beraten	V	0,8	0,8	2,4	1,0	2,9	1,4	7	7	3	83,8	3	86,2	0	0,0	556664,8	2
POS	HF	BERATUNG	beratung	N	0,8	1,1	2,4	1,0	4,1	1,5	8	7	3	112,3	0	0,0	0	0,0	379622,6	2
NEG	HF	BERAUBEN	berauben	V	-2,2	0,8	3,7	1,1	3,9	1,4	8	7	3	12,2	1	1,0	0	0,0	514634,3	2
NEG	HF	BEREICH	bereich	N	0,0	0,4	1,8	0,7	2,6	1,4	7	5	2	167,2	0	0,0	0	0,0	630418,3	2
POS	HF	BEREITEN	bereiten	V	0,6	0,9	1,9	1,0	1,9	1,2	8	7	3	55,7	3	7,2	0	0,0	604325,7	2
NEG	NF	BEREUEN	bereuen	V	-0,6	1,3	2,8	1,3	3,2	1,5	7	6	3	8,2	2	14,0	1	13,0	533904,3	2
NEG	HF	BERICHT	bericht	N	0,0	0,7	2,3	1,0	3,9	1,9	7	6	2	190,8	1	106,7	0	0,0	521905,3	2
POS	HF	BERICHTEN	berichten	V	0,6	0,7	2,0	0,9	3,8	1,8	9	8	3	198,8	0	50,0	1	50,0	554361,4	2
POS	HF	BERUF	beruf	N	0,6	0,9	2,7	1,0	2,5	1,3	5	5	2	86,5	0	0,0	0	0,0	499617,3	2
POS	HF	BERÜHREN	berühren	V	1,8	1,4	2,9	1,5	5,2	1,7	8	7	3	40,2	0	0,0	0	0,0	646582,0	2
NEG	HF	BESEITIGEN	beseitigen	V	-0,9	1,3	2,5	1,1	3,7	1,8	10	9	4	50,8	0	0,0	0	0,0	363828,3	2
NEG	NF	BESEN	besen	N	-0,3	1,1	2,1	0,9	5,7	1,4	5	5	2	1,7	5	293,2	5	293,2	474950,5	1
NEG	HF	BESETZEN	besetzen	V	-0,6	1,3	2,7	1,2	3,9	1,8	8	7	3	54,5	2	128,3	1	128,0	300466,1	2
NEG	HF	BESORGT	besorgt	A	-1,3	0,7	3,2	1,1	3,4	1,1	7	7	2	18,2	0	0,0	0	0,0	127914,0	2
POS	HF	BESTÄTIGEN	bestätigen	V	1,0	0,8	2,2	1,0	2,7	1,4	10	10	4	124,5	0	0,0	0	0,0	333224,7	2
POS	NF	BESTECK	besteck	N	0,6	1,1	2,0	0,8	6,0	1,2	7	6	2	0,3	1	0,0	0	0,0	181433,3	2
POS	HF	BESTEHEN	bestehen	V	1,0	1,0	2,8	1,4	2,7	1,7	8	7	3	354,8	1	35,3	0	0,0	341407,4	2
POS	HF	BESTELLEN	bestellen	V	0,6	0,8	1,9	1,3	4,0	1,8	9	8	3	50,7	0	97,0	0	0,0	312877,4	2
NEG	NF	BESTIE	bestie	N	-2,1	0,7	4,5	0,7	5,2	1,9	6	6	3	2,5	0	0,0	0	0,0	234376,0	1
NEG	HF	BESTIMMEN	bestimmen	V	-0,5	1,4	2,5	1,3	2,4	1,3	9	8	3	202,5	0	0,0	0	0,0	264757,1	2
NEG	HF	BESTIMMUNG	bestimmung	N	0,1	1,2	3,0	1,3	2,2	1,6	10	8	3	51,2	0	0,0	0	0,0	172394,6	2
NEG	HF	BESTREITEN	bestreiten	V	-1,0	0,9	2,7	1,2	2,5	1,3	10	9	3	44,2	0	48,0	0	0,0	355911,0	2
POS	HF	BESUCH	besuch	N	1,0	0,8	2,7	1,1	4,9	1,4	6	5	2	167,2	1	9,2	0	0,0	275895,8	2
POS	HF	BESUCHEN	besuchen	V	1,4	0,9	2,8	1,3	4,3	1,7	8	7	3	107,3	1	63,8	0	0,0	376702,4	2
POS	HF	BESUCHER	besucher	N	1,0	0,9	2,0	0,8	4,4	1,5	8	7	3	63,8	1	107,3	1	107,3	441465,7	2
POS	HF	BETEILIGEN	beteiligen	V	0,6	0,9	2,4	1,2	2,6	1,4	10	9	4	119,7	0	0,0	0	0,0	335498,3	2
POS	HF	BETONEN	betonen	V	0,6	1,0	2,3	1,0	2,4	1,6	7	7	3	82,0	0	0,0	0	0,0	305451,0	2
POS	HF	BETRACHTEN	betrachten	V	0,7	0,8	2,1	1,0	3,9	1,3	10	9	3	122,0	0	48,0	0	0,0	318807,6	2
NEG	HF	BETRAG	betrag	N	-0,2	1,2	2,4	0,9	1,9	0,8	6	6	2	50,2	2	9,0	0	0,0	138157,0	2
NEG	HF	BETRAGEN	betragen	V	-0,4	0,9	1,9	0,9	1,8	1,0	8	8	3	140,8	3	32,8	0	0,0	290953,6	2
NEG	HF	BETREFFEN	betreffen	V	-0,2	0,6	2,4	1,3	1,8	1,1	9	8	3	69,7	0	50,0	0	0,0	237053,5	2
NEG	HF	BETRIEB	betrieb	N	-0,2	1,0	2,1	0,8	4,2	1,6	7	6	2	338,7	0	0,0	0	0,0	159309,7	2
NEG	NF	BETRUG	betrug	N	-2,1	1,2	3,8	1,0	2,8	1,6	6	6	2	9,0	1	50,2	1	50,2	118098,6	2
POS	HF	BETT	bett	N	2,0	0,8	2,2	1,3	6,7	0,7	4	3	1	118,2	10	192,3	1	122,5	161737,3	1
NEG	NF	BETTELN	betteln	V	-1,5	0,5	3,1	0,8	5,1	1,5	7	6	2	5,0	2	8,0	1	7,0	151991,7	1
NEG	NF	BEULE	beule	N	-1,4	0,9	3,2	1,1	4,8	1,5	5	4	2	1,2	3	20,8	2	20,8	152121,8	1
POS	NF	BEUTEL	beutel	N	0,6	0,7	1,4	0,6	4,8	1,7	6	5	2	2,7	0	0,0	0	0,0	178122,6	1
POS	HF	BEWAHREN	bewahren	V	0,9	0,8	2,4	1,2	2,0	1,4	8	7	3	55,3	5	61,8	0	0,0	267503,4	2
POS	HF	BEWÄHREN	bewähren	V	0,5	1,2	2,3	1,0	1,5	0,8	8	7	3	52,5	3	101,5	1	55,3	353283,6	2
POS	HF	BEWEGEN	bewegen	V	1,4	1,0	2,6	1,1	4,4	1,6	7	7	3	113,5	1	37,7	0	0,0	332766,8	2
POS	HF	BEWEGUNG	bewegung	N	1,6	0,9	3,3	0,9	4,8	1,6	8	7	3	131,7	1	1,3	0	0,0	179016,3	2
POS	HF	BEWEIS	beweis	N	0,6	0,8	2,4	1,1	3,0	1,3	6	5	2	61,5	0	0,0	0	0,0	271566,4	2
POS	HF	BEWEISEN	beweisen	V	0,2	1,1	2,8	1,1	2,2	0,9	8	7	3	122,7	3	4,2	0	0,0	387748,3	2
NEG	HF	BEWERBER	bewerber	N	0,0	1,0	2,6	1,1	4,3	1,8	8	8	3	34,5	1	14,0	0	0,0	564785,7	2
NEG	HF	BEZAHLEN	bezahlen	V	-0,5	1,4	2,5	1,2	4,7	1,6	8	7	3	92,0	0	0,0	0	0,0	241368,1	2
